customer_id,name,dob,kyc_status,email,phone,address,country
C-1042,Isabella Hernandez,2006-02-08,BLOCKED,rodney76@hotmail.com,+14847524177,"0153 Romero Creek Suite 519, Millerton, WV 96718",Djibouti
C-1043,Eddie Harrison,1999-05-16,BLOCKED,jason34@nguyen.com,+16942388025,"1048 Dominic Fork Apt. 614, Bullockside, NY 20703",Isle of Man
C-1044,Dale Kelly,2001-06-15,BLOCKED,powelljessica@gmail.com,+12534831517,"71230 Robert Harbor, Adamsfort, VT 44974",Peru
C-1045,Lisa Robertson,1961-01-13,PENDING,destiny74@yahoo.com,+17884953284,"74853 Marquez Glens, Andrewborough, MD 22284",Sri Lanka
C-1046,Michelle Price,1972-12-07,BLOCKED,qvega@brown.info,+13043838722,"835 Trevor Well, North Evanview, MI 10546",Senegal
C-1047,Mary Dunn,1975-07-03,PENDING,gcallahan@gmail.com,+15419664574,"3275 Ponce Summit, South Angelaberg, MN 58002",Philippines
C-1048,Danielle Edwards,1989-01-25,BLOCKED,ianjones@gmail.com,+12355832825,"938 David Dam Apt. 567, Marisaborough, FL 68322",Ecuador
C-1049,Kristi Wright,1996-06-02,APPROVED,charles17@jones.com,+17500115930,"044 Moreno Shoal, Webbview, AR 15783",Croatia
C-1050,Antonio Cooper,1994-10-31,BLOCKED,aaronmccarthy@yahoo.com,,"652 Misty Shores, Michaelborough, DC 35672",Saint Barthelemy
C-1051,Rachel Brown,2001-02-15,BLOCKED,austingilbert@thompson.org,+14485141644,"709 Lara Overpass Suite 564, East David, AK 83458",American Samoa
C-1052,Joseph Simpson,1970-03-04,BLOCKED,seanevans@jackson.org,+15203960383,"4668 Ricardo Terrace, Gilmoreberg, FL 55407",Saint Barthelemy
C-1053,Andrew Watts,1966-09-30,PENDING,smorris@garcia.com,+18921827740,"285 Oneill Mills Apt. 604, West Jamesshire, OR 19195",Spain
C-1054,Stephanie Hernandez,1980-01-02,APPROVED,hayleynoble@roach.org,+18625951642,"57870 Wagner Brooks Suite 999, Gloriashire, NV 76881",Greenland
C-1055,Kristi Vance,2003-03-17,BLOCKED,luiscline@robinson.info,,"08449 Chapman Grove, Rodriguezburgh, WI 02949",Serbia
C-1056,Angela Gomez,1963-06-14,PENDING,elizabeth86@sims-lewis.biz,+13690619758,"USNS Shaw, FPO AA 86135",Western Sahara
C-1057,Lori Floyd,2000-05-18,APPROVED,moorekristen@moss.com,+11118003560,"70652 Tiffany Islands, Karenhaven, UT 44705",Vietnam
C-1058,Kimberly Castillo,1998-01-25,PENDING,butlerjennifer@gmail.com,+15712615420,"73526 Heidi Shoals, West William, KY 63868",Myanmar
C-1059,Diana Ewing,1995-12-16,APPROVED,robbinstammy@brown.com,+14218424249,"34967 Taylor Points, Paynestad, NM 71309",Cayman Islands
C-1060,Terri Glenn,1968-09-04,PENDING,jharris@walker.biz,+11487317621,"54199 Villanueva Mews, Justinside, VA 89474",Eritrea
C-1061,Candace Thompson,1986-01-24,BLOCKED,dylanharris@thomas-davis.com,+19085035784,"18061 Ortiz Cliffs, North Alexandraview, AZ 32050",El Salvador
C-1062,Maria Marshall,2005-07-07,BLOCKED,nicholas98@gmail.com,+17098083608,"97269 Nguyen Plains, Melendeztown, DC 02316",Vanuatu
C-1063,Corey Jones,1991-08-12,PENDING,yvonnesexton@roberts.net,+18693997054,"149 Nichols Land, Derrickfort, AR 13202",Jordan
C-1064,Susan Lopez,2001-08-18,PENDING,weberdavid@gmail.com,+11918648864,"83130 Grant Fort, South Alexis, MD 96657",Gambia
C-1065,Megan Wood,1958-09-30,BLOCKED,jason11@gmail.com,+12196095771,"40505 Bennett Highway Suite 098, Colonbury, MD 01138",Saint Kitts and Nevis
C-1066,Christopher King,1968-06-19,BLOCKED,amanda92@burns.net,+11417018775,"7637 Moran Street, Lake Peter, MD 32386",Sao Tome and Principe
C-1067,Amanda Miller,1981-10-18,BLOCKED,larry04@gmail.com,+16888064993,"3742 Costa Lodge Apt. 227, North Kristaville, CO 62092",Japan
C-1068,Susan Tucker,2001-08-09,BLOCKED,michele29@mitchell.net,+15517766855,"974 Jennifer Views, New Crystal, KS 62251",Ghana
C-1069,Tammy Green,1986-10-18,APPROVED,singletonangela@webb.net,+17694151405,"6925 Autumn Vista, Port Julieview, NY 49584",Pakistan
C-1070,Michael Garcia,1973-11-29,PENDING,sgray@hotmail.com,+19678123685,"94788 Sabrina Field, North Bettychester, SD 72827",Timor-Leste
C-1071,Evan Pham,1976-12-19,PENDING,dannybrooks@baldwin.net,,"61789 Karla Street, Hancockmouth, MI 56077",Armenia
C-1072,Jeanette Jones,2003-06-21,BLOCKED,jacksonshelley@carrillo-grant.biz,+11964812363,"738 Pugh Mill Apt. 902, Bellbury, AZ 21808",Guyana
C-1073,Sharon Gray,1973-10-23,BLOCKED,ycruz@bruce.com,+12612621708,"18507 Ramos Mountains Apt. 397, Jamieport, GA 62355",Micronesia
C-1074,Nicole Hahn,1968-02-04,BLOCKED,jenniferjennings@lowe.com,+19828792826,"288 Long Path Suite 318, Jamesport, MI 77381",Monaco
C-1075,Lisa Moody,1988-06-14,PENDING,amartin@perkins-wilson.com,,"2197 Smith Field Suite 057, East Cindymouth, WA 80557",Serbia
C-1076,Susan Lyons,1990-12-07,APPROVED,cheryl14@hotmail.com,+14977549806,"312 Matthew Terrace, Elizabethside, MD 41859",India
C-1077,Jessica Montoya,2002-01-07,BLOCKED,jwoods@hotmail.com,+19829758425,"869 Andrew Camp, Ortegaport, NH 73857",Cameroon
C-1078,Mr. Robert Lowe Md,1959-07-28,BLOCKED,kathleen03@wagner.com,+12859603574,"8615 Annette Villages Suite 972, Payneton, NH 79079",Sierra Leone
C-1079,Bonnie Johnson,2005-12-18,APPROVED,deborahlopez@yahoo.com,+18861461064,"5594 Jacob Manor Apt. 543, Port Scott, MI 66926",Azerbaijan
C-1080,Jack Swanson,1977-08-19,PENDING,omccormick@cox-martinez.com,+16830248515,"929 Marshall Manor, Goodmanton, IA 29624",Iceland
C-1081,Erik James,1956-05-20,BLOCKED,yshannon@roberts-edwards.info,+12216185245,"518 Moore Key Suite 018, Donaldchester, OH 02807",United States Virgin Islands
C-1082,Erika Brewer,1959-07-08,PENDING,wendy86@hotmail.com,+11828709564,"22900 Casey Dale, New Savannahhaven, FL 39564",Rwanda
C-1083,Chase Cole,1969-12-22,APPROVED,calvin44@james-austin.com,,"2321 Amy Springs Suite 193, Melissafort, IL 47947",Thailand
C-1084,Mark Brown,1962-06-10,APPROVED,hillkimberly@yahoo.com,+12339551387,"89902 Dominguez Shoals, Changhaven, MA 93629",Guam
C-1085,Erica Madden,1982-02-01,APPROVED,bradleymccall@yahoo.com,+11066097290,"1483 Jennifer Key, Michelleside, IA 13242",Sweden
C-1086,Michael Stewart,1960-12-08,PENDING,justinroberts@williams.com,+19324606070,"USS Fernandez, FPO AP 50338",Luxembourg
C-1087,Michael Greene,1985-05-09,PENDING,fstewart@brown.org,+14027695111,"04721 Collins Prairie, East Jennifer, NY 98917",Palau
C-1088,Jeffery Buchanan,1994-10-05,APPROVED,valdezdavid@hotmail.com,+12615394879,"37370 Laura Mount Suite 637, Coleview, WV 42123",Kyrgyz Republic
C-1089,Jeffrey Mendoza,1986-01-10,BLOCKED,norman96@baker-lee.net,+15852832514,"6460 Williams Fords Suite 608, Port Wendyville, CO 12069",Myanmar
C-1090,Sydney Francis,1993-10-03,PENDING,hayley04@hotmail.com,+16880478569,"3018 Wood Neck, Port Tyler, AR 18122",Israel
C-1091,Lisa Stone,1971-10-08,PENDING,maldonadodustin@franklin.com,+17344231176,"2300 Turner Inlet Suite 750, Cortezstad, TN 99107",Bhutan
C-1092,Lisa Hays,1967-08-04,APPROVED,mendozadeborah@lee-clark.com,+19059687850,"Unit 4805 Box 2291, DPO AP 94557",France
C-1093,Charles Lyons,1979-06-26,APPROVED,melissa74@hotmail.com,+18247489306,"551 Lee Stravenue Apt. 987, Moralesfort, SD 48660",Christmas Island
C-1094,Melissa Singh,1980-07-09,APPROVED,terryrobertson@hotmail.com,+12406418644,"9173 Dorothy Shoals, East Matthew, NV 74129",Latvia
C-1095,Jessica Lewis,2003-05-25,PENDING,samuelunderwood@gmail.com,+18271307857,"7109 Cain Lock, New Lauraton, MA 57188",Samoa
C-1096,Brian Chapman,2003-08-06,PENDING,sheila21@wilkins.com,+19504567546,"0968 Derek Vista, South Angelaport, MN 52557",Monaco
C-1097,David Kelly,2002-01-03,BLOCKED,valerieedwards@howard.com,,"99191 Burns Fords Apt. 859, East Pamelafort, AK 06166",Bosnia and Herzegovina
C-1098,Ann Cunningham,1958-02-09,APPROVED,seanwiggins@smith.org,+13073209199,"USNV Bryan, FPO AP 60909",Gibraltar
C-1099,Angela Robbins,1999-10-05,APPROVED,rogerfleming@cruz.biz,+13379870444,"18414 Moran Grove, Pamelahaven, ID 80218",Turkey
C-1100,Connie Lyons,1987-04-23,PENDING,michael84@nguyen.info,+18359320226,"868 Brandon View Suite 779, Guzmanville, SC 34041",Iraq
C-1101,John Taylor,1992-07-24,PENDING,jstewart@hotmail.com,+13123029630,"896 Johns Tunnel, East Anthonyfort, KS 96056",Zambia
C-1102,Henry Castillo,1973-05-15,BLOCKED,josephmorales@gmail.com,+12864920206,"Unit 7221 Box 4660, DPO AA 83902",Netherlands Antilles
C-1103,Brandon Hill,2003-09-13,PENDING,karenreilly@caldwell.org,+17165104384,"3693 Kim Crossroad, Grahambury, OR 55765",Switzerland
C-1104,Diane Phillips,1965-11-04,BLOCKED,jenniferjones@horton.info,+11012211446,"87905 Pamela Coves, North Patricia, IL 08046",Lebanon
C-1105,Katherine Price,1958-08-22,APPROVED,barbara43@hotmail.com,+13218251498,"USNS Johnson, FPO AA 80332",Jersey
C-1106,Thomas Campbell,1970-11-23,BLOCKED,jamespayne@hotmail.com,+11695548121,"2660 Sylvia Trafficway Apt. 116, West Donnaville, ME 35905",French Guiana
C-1107,Jared Edwards,1980-07-27,APPROVED,greenemaria@gmail.com,+16397949416,"138 Mark Oval Apt. 908, Lake Sonya, OR 62874",Romania
C-1108,Alvin Moore,1997-07-07,PENDING,sruiz@powers-lara.com,+13229191101,"87640 Taylor Track Suite 390, Watsonton, IL 40296",Cayman Islands
C-1109,Matthew Gibson,1990-03-06,PENDING,shirleymcgee@white-brown.biz,+15361139577,"55255 Cox Walk Apt. 774, Chadport, LA 11838",Holy See (Vatican City State)
C-1110,Lisa Johnson,1973-03-07,APPROVED,melissa26@yahoo.com,+18097827138,"7763 Bush Wall, Stricklandhaven, ME 80419",Ghana
C-1111,Joseph Brooks,1959-03-02,APPROVED,harveyryan@hotmail.com,+16610554844,"567 Derek Place Suite 589, Powellmouth, RI 64801",Sierra Leone
C-1112,Robert Santos,2002-04-19,APPROVED,mitchellcarol@gmail.com,+17102233496,"542 Cantrell Union, Maddoxtown, SD 55964",Syrian Arab Republic
C-1113,Robert Ward,2002-12-20,BLOCKED,reyesallison@long.com,+13212098315,"PSC 4563, Box 5534, APO AA 16251",Sudan
C-1114,Tammy Brown,1971-09-20,PENDING,hhoffman@bender.com,+14300316803,"06520 Flores Trace, Port Karen, KY 63579",Malaysia
C-1115,Sarah Young,1974-04-08,BLOCKED,steven94@gmail.com,+18995680716,"642 Smith Shoals Suite 166, Riceborough, IA 98358",Grenada
C-1116,Laurie Daniels,1999-01-01,PENDING,thomaswyatt@hotmail.com,+12325984872,"4040 Heather Square Suite 485, Millerborough, IL 46868",Mexico
C-1117,Dr. Christopher Wood Phd,2003-11-27,PENDING,aarondaniel@williams.info,+17288792699,"47742 Jones Knoll, Haleyport, MO 00829",Turkmenistan
C-1118,John Joseph,1985-03-14,PENDING,martinezandrew@moore.com,+16668767320,"250 Diaz Crest Suite 481, Michelleberg, PA 02218",Cayman Islands
C-1119,Blake Davis,1968-02-22,APPROVED,dominguezkimberly@west-lopez.com,,"017 Amber Plaza, Jacksonton, GA 51221",France
C-1120,Jeffrey Conway,1977-10-26,PENDING,sarah08@adams.info,+14380523648,"2983 Jeff Overpass, Johntown, VA 08040",Costa Rica
C-1121,Samantha Gonzalez,1974-12-07,APPROVED,mendezsavannah@gmail.com,,"19926 Veronica Garden, South Howardport, ID 09935",Bouvet Island (Bouvetoya)
C-1122,Kayla Dixon,2003-01-14,BLOCKED,brucethomas@gmail.com,+11922944987,"75000 Carolyn Causeway Suite 845, Russellland, NC 29388",Georgia
C-1123,Roger Mcclure,1982-10-18,PENDING,jonathan65@gmail.com,+16024674946,"PSC 5879, Box 6432, APO AP 64988",Tanzania
C-1124,Brandy Barber,1990-12-11,APPROVED,lhernandez@olson.com,+17001050253,"502 David Lodge, New David, WY 28267",Burkina Faso
C-1125,Stephanie Taylor,1983-11-17,BLOCKED,tgutierrez@gmail.com,+13995339438,"PSC 1632, Box 3428, APO AA 16518",Lithuania
C-1126,David Price,1969-07-09,APPROVED,garciajudith@berry-adams.org,+19170810055,"0955 Morris Rest, West Barbaraborough, CT 09376",Tunisia
C-1127,James Richardson,1957-09-04,APPROVED,petersonlawrence@gmail.com,+16579921090,"0245 Holly Shoals Apt. 428, Mckayville, OK 52238",Argentina
C-1128,Cory Wiggins,1995-06-27,BLOCKED,ibass@gmail.com,+13660130173,"8966 Brown Pass, West Deborahshire, PA 15496",Guinea-Bissau
C-1129,Charles Johnson,1971-02-19,BLOCKED,carlsontony@mills.net,,"0906 Shaw Squares Apt. 224, Josephhaven, ND 24115",Gambia
C-1130,Patrick Lewis,2000-08-09,BLOCKED,lwallace@hotmail.com,+17892375304,"1152 Eric Camp Apt. 574, Liland, MN 08341",Trinidad and Tobago
C-1131,Johnny Bryant,1985-09-13,PENDING,pattersonthomas@yahoo.com,+19830595652,"USS Smith, FPO AP 05118",French Guiana
C-1132,Kristen Cardenas,1969-09-03,PENDING,andrea95@hotmail.com,+11907578631,"6002 Erin Prairie Suite 780, Hansenview, NV 91778",Fiji
C-1133,Lynn Ali,1984-12-15,BLOCKED,amytorres@jones.com,+16607159880,"8298 Hernandez Motorway, Briggsshire, NJ 66231",Latvia
C-1134,Lisa Herrera,2000-03-17,APPROVED,zmelton@gmail.com,+12142283716,"59918 Jenkins Extensions Suite 530, West Jessica, GA 16595",Macedonia
C-1135,Edwin Cooper,1957-04-10,BLOCKED,lcrawford@jones.net,+11171527036,"Unit 5531 Box 6395, DPO AA 17945",Kiribati
C-1136,Douglas Sandoval,1979-10-14,PENDING,patricia31@green.com,,"4091 James Garden Apt. 496, East Geraldborough, VA 58135",Iran
C-1137,Maria Stevens,1989-10-31,PENDING,millsjulia@salas-herrera.org,+14084942518,"6229 Jackson Park Suite 830, Torresfort, CA 64266",Somalia
C-1138,Ashley Butler,1991-06-07,PENDING,madison33@pena-lane.net,+14014661619,"2768 Traci Squares Suite 972, Grayhaven, LA 12802",Gambia
C-1139,Joshua Garcia,1954-08-30,BLOCKED,nbrown@gmail.com,,"631 Daniel Rapid Suite 536, South Annashire, NY 50009",Mali
C-1140,Valerie Jackson,1974-07-26,APPROVED,yreed@hernandez.net,+19209228760,"85666 Shannon Pines, North Matthewhaven, CO 10890",Moldova
C-1141,Morgan Yu,1978-04-25,APPROVED,adamswilliam@conner.net,+18900323283,"1323 Carl Cliffs Apt. 459, New Lisa, WV 51509",Rwanda
C-1142,Jenna Kane,1968-09-10,BLOCKED,carmenjames@hotmail.com,+16637056581,"6772 Nicholas Corners, Vazquezfurt, WV 02808",Croatia
C-1143,Jessica Carlson,2001-04-29,APPROVED,ihayden@oliver-lewis.biz,+17450857595,"100 Kurt Circles, Amberstad, NM 07304",Cayman Islands
C-1144,Adrian Stein,1991-04-01,BLOCKED,david54@yahoo.com,+16217347503,"6290 Jacob Track, Rodriguezport, OK 15801",Reunion
C-1145,Brent Lucas,1959-08-16,BLOCKED,nford@hotmail.com,+11983632497,"579 Castillo Manors, Karenside, MO 89839",Colombia
C-1146,Regina Payne,2002-07-19,APPROVED,mthomas@clark.net,+14618792228,"Unit 4712 Box 5894, DPO AA 74885",Saint Barthelemy
C-1147,Angela Johnson,1992-01-14,PENDING,ochoajennifer@yahoo.com,+13135410314,"915 James Valley Apt. 231, Esparzaburgh, ID 79316",Brunei Darussalam
C-1148,Cheryl Jensen,1956-01-11,BLOCKED,kathygreen@hotmail.com,+11914111073,"5485 Conley Station, New Eric, TX 89395",Guinea-Bissau
C-1149,Jade Lin,1955-12-23,APPROVED,meadowsdale@yahoo.com,+19644723825,"3818 Scott Prairie, Shirleyfurt, NM 88640",Heard Island and McDonald Islands
C-1150,Jessica Duran,1979-12-11,BLOCKED,tlin@wilson.com,+16554750585,"943 Sara Mountains, Jamieshire, ID 92150",Honduras
C-1151,Vincent Wheeler,1999-11-24,APPROVED,benjamin53@hotmail.com,+12708125572,"26364 White Branch Apt. 944, Tuckerview, CO 04162",Cyprus
C-1152,Tom Hopkins,1957-05-22,PENDING,tylerrosales@hotmail.com,+14084132308,"17360 Lee Common Apt. 209, South Todd, WY 81023",Albania
C-1153,Kelli Atkins Dds,1998-09-01,PENDING,jonesamanda@cook.org,+15967643443,"322 Alvarado Throughway Suite 045, North Rachel, TX 30043",Cote d'Ivoire
C-1154,Bradley Curry,1976-06-07,PENDING,jeffreytaylor@brown.com,+17161644896,"7444 Dawn Park, New Michelle, GA 96793",Belize
C-1155,Katherine Mendez,1995-03-04,BLOCKED,glovercynthia@hotmail.com,+14794319489,"477 Randy Loop, South Codyburgh, UT 95269",United Arab Emirates
C-1156,Paul Castillo,2001-08-22,BLOCKED,christopher62@wade-blanchard.com,+17011643115,"6109 Yesenia Inlet, Alexanderview, WA 58678",Bahamas
C-1157,Mary Hoffman,1995-03-16,BLOCKED,scott06@yahoo.com,+18135610881,"3180 Richard Station Apt. 364, East Garrett, MI 97107",Palestinian Territory
C-1158,Jennifer Sanchez,1980-03-10,PENDING,severett@gmail.com,+14515731268,"749 Bradley Union, New Scott, IN 71760",Afghanistan
C-1159,Kathleen Brown,1990-02-11,BLOCKED,adamsmichael@bruce.net,+16797251532,"88157 Edwards Throughway, Williamsburgh, AK 06018",Oman
C-1160,Cassandra Wilson,1974-08-18,PENDING,lsmith@hotmail.com,+19962521146,"Unit 9900 Box 9253, DPO AE 19492",Sierra Leone
C-1161,Andrew Martinez,1956-10-17,BLOCKED,shaun85@yahoo.com,+11064421761,"127 Palmer Camp, Rogerfort, MN 45779",Belize
C-1162,Kayla Lambert,1968-10-20,PENDING,sarahmoran@yahoo.com,+17979269372,"700 Reid Spur Apt. 790, West Colleen, AZ 76632",Malta
C-1163,Emily Clements,2001-09-25,PENDING,vchan@baker.com,+13538822819,"81199 Turner Path Apt. 546, East Beverly, MT 83652",Cambodia
C-1164,Michele Romero,1992-03-17,APPROVED,whitetim@castillo.biz,+11080770879,"905 Michelle Heights Apt. 320, Josemouth, NC 72522",Armenia
C-1165,Danielle Garcia,1967-07-24,PENDING,michele80@nelson.com,,"28554 Scott Trace, Port Gregoryville, SD 71427",Ghana
C-1166,Tracy Garza,2003-07-24,BLOCKED,devintrujillo@harding.org,+14129840889,"6264 Clayton Tunnel Apt. 930, Jameschester, IN 02161",Ghana
C-1167,Timothy Macdonald,1959-09-28,BLOCKED,riveradoris@bowman-mcintyre.org,+14391925997,"1118 Aaron Terrace, Jennifertown, SC 03425",Saint Lucia
C-1168,Chelsea Strong,1964-05-29,PENDING,adamschristopher@hotmail.com,+13725181895,"1541 Fox Ridge Suite 681, Lake Robinbury, TN 05188",Saint Helena
C-1169,Sharon Davis,1975-05-03,BLOCKED,martin50@roberts-jackson.info,,"384 Bowers Circle, North Jennastad, UT 50940",Benin
C-1170,Barbara Weiss,1972-10-22,APPROVED,matthewoconnor@hotmail.com,,"984 Quinn Loop, East Melissamouth, OR 08983",Zambia
C-1171,Frederick Brooks,1979-11-25,APPROVED,ochoi@hotmail.com,+18703073968,"3986 Edwards Walk Apt. 042, Danielberg, OH 34225",Belize
C-1172,William Jones,2000-01-11,PENDING,andersonsusan@johnson.biz,+15998000119,"7608 Jeffrey Mill, Marquezfurt, IN 75240",Congo
C-1173,Erin Ellis,1976-07-02,BLOCKED,jordan50@bonilla.com,+11585270832,"80258 Justin Rapids Suite 547, Lake Gregory, VT 17822",Liechtenstein
C-1174,Ryan Fields,1954-12-24,PENDING,whitneyochoa@lloyd.biz,+15561431308,"18155 Bradley Crossing Suite 210, South Tonyton, WV 14620",Djibouti
C-1175,Zachary Brown,1981-12-03,PENDING,jeffrey72@kemp.com,+11733994099,"116 Betty Creek Suite 830, South Elizabethside, IN 92073",Djibouti
C-1176,Julian Larson,1975-11-29,PENDING,jill60@yahoo.com,+11345570744,"330 Melanie Squares, Taylorfurt, NV 42779",Antigua and Barbuda
C-1177,David Davis,1964-04-17,PENDING,ericrobertson@evans.info,+14363771837,"3271 Patrick Turnpike Apt. 905, Toddstad, AR 11788",Kiribati
C-1178,Kimberly Booker,1978-11-29,APPROVED,leejenna@hernandez.com,+17857718709,"442 Allen Point, New Jimmy, ME 25011",Angola
C-1179,Robert Garcia,1980-05-28,BLOCKED,kibarra@irwin.com,+14235120743,"6417 Christine Square Suite 519, Buchananmouth, SD 68154",Lao People's Democratic Republic
C-1180,Robert Barber,1994-03-02,PENDING,xroy@kelley.com,+16457199913,"173 Kelly Glens, New Douglas, NM 80501",Bulgaria
C-1181,Mark Atkins,1958-01-25,PENDING,nkelly@hotmail.com,+17493511610,"7405 Jennifer Fords, West Carlabury, WA 76927",Paraguay
