customer_id,name,dob,kyc_status,email,phone,address,country
C-1081,Erik James,5/20/1956,BLOCKED,yshannon@roberts-edwards.info,2216185245,"518 Moore Key Suite 018, Donaldchester, OH 02807",United States Virgin Islands
C-1082,Erika Brewer,7/8/1959,PENDING,wendy86@hotmail.com,1828709564,"22900 Casey Dale, New Savannahhaven, FL 39564",Rwanda
C-1083,Chase Cole,12/22/1969,APPROVED,calvin44@james-austin.com,0847456995,"2321 Amy Springs Suite 193, Melissafort, IL 47947",Thailand
C-1084,Mark Brown,6/10/1962,APPROVED,hillkimberly@yahoo.com,2339551387,"89902 Dominguez Shoals, Changhaven, MA 93629",Guam
C-1085,Erica Madden,2/1/1982,APPROVED,bradleymccall@yahoo.com,1066097290,"1483 Jennifer Key, Michelleside, IA 13242",Sweden
C-1086,Michael Stewart,12/8/1960,PENDING,justinroberts@williams.com,9324606070,"USS Fernandez, FPO AP 50338",Luxembourg
C-1087,Michael Greene,5/9/1985,PENDING,fstewart@brown.org,4027695111,"04721 Collins Prairie, East Jennifer, NY 98917",Palau
C-1088,Jeffery Buchanan,10/5/1994,APPROVED,valdezdavid@hotmail.com,2615394879,"37370 Laura Mount Suite 637, Coleview, WV 42123",Kyrgyz Republic
C-1089,Jeffrey Mendoza,1/10/1986,BLOCKED,norman96@baker-lee.net,5852832514,"6460 Williams Fords Suite 608, Port Wendyville, CO 12069",Myanmar
C-1090,Sydney Francis,10/3/1993,PENDING,hayley04@hotmail.com,6880478569,"3018 Wood Neck, Port Tyler, AR 18122",Israel
C-1091,Lisa Stone,10/8/1971,PENDING,maldonadodustin@franklin.com,7344231176,"2300 Turner Inlet Suite 750, Cortezstad, TN 99107",Bhutan
C-1092,Lisa Hays,8/4/1967,APPROVED,mendozadeborah@lee-clark.com,9059687850,"Unit 4805 Box 2291, DPO AP 94557",France
C-1093,Charles Lyons,6/26/1979,APPROVED,melissa74@hotmail.com,8247489306,"551 Lee Stravenue Apt. 987, Moralesfort, SD 48660",Christmas Island
C-1094,Melissa Singh,7/9/1980,APPROVED,terryrobertson@hotmail.com,2406418644,"9173 Dorothy Shoals, East Matthew, NV 74129",Latvia
C-1095,Jessica Lewis,5/25/2003,PENDING,samuelunderwood@gmail.com,8271307857,"7109 Cain Lock, New Lauraton, MA 57188",Samoa
C-1096,Brian Chapman,8/6/2003,PENDING,sheila21@wilkins.com,9504567546,"0968 Derek Vista, South Angelaport, MN 52557",Monaco
C-1097,David Kelly,1/3/2002,BLOCKED,valerieedwards@howard.com,0065248009,"99191 Burns Fords Apt. 859, East Pamelafort, AK 06166",Bosnia and Herzegovina
C-1098,Ann Cunningham,2/9/1958,APPROVED,seanwiggins@smith.org,3073209199,"USNV Bryan, FPO AP 60909",Gibraltar
C-1099,Angela Robbins,10/5/1999,APPROVED,rogerfleming@cruz.biz,3379870444,"18414 Moran Grove, Pamelahaven, ID 80218",Turkey
C-1100,Connie Lyons,4/23/1987,PENDING,michael84@nguyen.info,8359320226,"868 Brandon View Suite 779, Guzmanville, SC 34041",Iraq
C-1101,John Taylor,7/24/1992,PENDING,jstewart@hotmail.com,3123029630,"896 Johns Tunnel, East Anthonyfort, KS 96056",Zambia
C-1102,Henry Castillo,5/15/1973,BLOCKED,josephmorales@gmail.com,2864920206,"Unit 7221 Box 4660, DPO AA 83902",Netherlands Antilles
C-1103,Brandon Hill,9/13/2003,PENDING,karenreilly@caldwell.org,7165104384,"3693 Kim Crossroad, Grahambury, OR 55765",Switzerland
C-1104,Diane Phillips,11/4/1965,BLOCKED,jenniferjones@horton.info,1012211446,"87905 Pamela Coves, North Patricia, IL 08046",Lebanon
C-1105,Katherine Price,8/22/1958,APPROVED,barbara43@hotmail.com,3218251498,"USNS Johnson, FPO AA 80332",Jersey
C-1106,Thomas Campbell,11/23/1970,BLOCKED,jamespayne@hotmail.com,1695548121,"2660 Sylvia Trafficway Apt. 116, West Donnaville, ME 35905",French Guiana
C-1107,Jared Edwards,7/27/1980,APPROVED,greenemaria@gmail.com,6397949416,"138 Mark Oval Apt. 908, Lake Sonya, OR 62874",Romania
C-1108,Alvin Moore,7/7/1997,PENDING,sruiz@powers-lara.com,3229191101,"87640 Taylor Track Suite 390, Watsonton, IL 40296",Cayman Islands
C-1109,Matthew Gibson,3/6/1990,PENDING,shirleymcgee@white-brown.biz,5361139577,"55255 Cox Walk Apt. 774, Chadport, LA 11838",Holy See (Vatican City State)
C-1110,Lisa Johnson,3/7/1973,APPROVED,melissa26@yahoo.com,8097827138,"7763 Bush Wall, Stricklandhaven, ME 80419",Ghana
C-1111,Joseph Brooks,3/2/1959,APPROVED,harveyryan@hotmail.com,6610554844,"567 Derek Place Suite 589, Powellmouth, RI 64801",Sierra Leone
C-1112,Robert Santos,4/19/2002,APPROVED,mitchellcarol@gmail.com,7102233496,"542 Cantrell Union, Maddoxtown, SD 55964",Syrian Arab Republic
C-1113,Robert Ward,12/20/2002,BLOCKED,reyesallison@long.com,3212098315,"PSC 4563, Box 5534, APO AA 16251",Sudan
C-1114,Tammy Brown,9/20/1971,PENDING,hhoffman@bender.com,4300316803,"06520 Flores Trace, Port Karen, KY 63579",Malaysia
C-1115,Sarah Young,4/8/1974,BLOCKED,steven94@gmail.com,8995680716,"642 Smith Shoals Suite 166, Riceborough, IA 98358",Grenada
C-1116,Laurie Daniels,1/1/1999,PENDING,thomaswyatt@hotmail.com,2325984872,"4040 Heather Square Suite 485, Millerborough, IL 46868",Mexico
C-1117,Dr. Christopher Wood PhD,11/27/2003,PENDING,aarondaniel@williams.info,7288792699,"47742 Jones Knoll, Haleyport, MO 00829",Turkmenistan
C-1118,John Joseph,3/14/1985,PENDING,martinezandrew@moore.com,6668767320,"250 Diaz Crest Suite 481, Michelleberg, PA 02218",Cayman Islands
C-1119,Blake Davis,2/22/1968,APPROVED,dominguezkimberly@west-lopez.com,0548585600,"017 Amber Plaza, Jacksonton, GA 51221",France
C-1120,Jeffrey Conway,10/26/1977,PENDING,sarah08@adams.info,4380523648,"2983 Jeff Overpass, Johntown, VA 08040",Costa Rica
C-1121,Samantha Gonzalez,12/7/1974,APPROVED,mendezsavannah@gmail.com,0826946307,"19926 Veronica Garden, South Howardport, ID 09935",Bouvet Island (Bouvetoya)
C-1122,Kayla Dixon,1/14/2003,BLOCKED,brucethomas@gmail.com,1922944987,"75000 Carolyn Causeway Suite 845, Russellland, NC 29388",Georgia
C-1123,Roger Mcclure,10/18/1982,PENDING,jonathan65@gmail.com,6024674946,"PSC 5879, Box 6432, APO AP 64988",Tanzania
C-1124,Brandy Barber,12/11/1990,APPROVED,lhernandez@olson.com,7001050253,"502 David Lodge, New David, WY 28267",Burkina Faso
C-1125,Stephanie Taylor,11/17/1983,BLOCKED,tgutierrez@gmail.com,3995339438,"PSC 1632, Box 3428, APO AA 16518",Lithuania
C-1126,David Price,7/9/1969,APPROVED,garciajudith@berry-adams.org,9170810055,"0955 Morris Rest, West Barbaraborough, CT 09376",Tunisia
C-1127,James Richardson,9/4/1957,APPROVED,petersonlawrence@gmail.com,6579921090,"0245 Holly Shoals Apt. 428, Mckayville, OK 52238",Argentina
C-1128,Cory Wiggins,6/27/1995,BLOCKED,ibass@gmail.com,3660130173,"8966 Brown Pass, West Deborahshire, PA 15496",Guinea-Bissau
C-1129,Charles Johnson,2/19/1971,BLOCKED,carlsontony@mills.net,0028006449,"0906 Shaw Squares Apt. 224, Josephhaven, ND 24115",Gambia
C-1130,Patrick Lewis,8/9/2000,BLOCKED,lwallace@hotmail.com,7892375304,"1152 Eric Camp Apt. 574, Liland, MN 08341",Trinidad and Tobago
C-1131,Johnny Bryant,9/13/1985,PENDING,pattersonthomas@yahoo.com,9830595652,"USS Smith, FPO AP 05118",French Guiana
C-1132,Kristen Cardenas,9/3/1969,PENDING,andrea95@hotmail.com,1907578631,"6002 Erin Prairie Suite 780, Hansenview, NV 91778",Fiji
C-1133,Lynn Ali,12/15/1984,BLOCKED,amytorres@jones.com,6607159880,"8298 Hernandez Motorway, Briggsshire, NJ 66231",Latvia
C-1134,Lisa Herrera,3/17/2000,APPROVED,zmelton@gmail.com,2142283716,"59918 Jenkins Extensions Suite 530, West Jessica, GA 16595",Macedonia
C-1135,Edwin Cooper,4/10/1957,BLOCKED,lcrawford@jones.net,1171527036,"Unit 5531 Box 6395, DPO AA 17945",Kiribati
C-1136,Douglas Sandoval,10/14/1979,PENDING,patricia31@green.com,0488417665,"4091 James Garden Apt. 496, East Geraldborough, VA 58135",Iran
C-1137,Maria Stevens,10/31/1989,PENDING,millsjulia@salas-herrera.org,4084942518,"6229 Jackson Park Suite 830, Torresfort, CA 64266",Somalia
C-1138,Ashley Butler,6/7/1991,PENDING,madison33@pena-lane.net,4014661619,"2768 Traci Squares Suite 972, Grayhaven, LA 12802",Gambia
C-1139,Joshua Garcia,8/30/1954,BLOCKED,nbrown@gmail.com,0974587254,"631 Daniel Rapid Suite 536, South Annashire, NY 50009",Mali
C-1140,Valerie Jackson,7/26/1974,APPROVED,yreed@hernandez.net,9209228760,"85666 Shannon Pines, North Matthewhaven, CO 10890",Moldova
C-1141,Morgan Yu,4/25/1978,APPROVED,adamswilliam@conner.net,8900323283,"1323 Carl Cliffs Apt. 459, New Lisa, WV 51509",Rwanda
C-1142,Jenna Kane,9/10/1968,BLOCKED,carmenjames@hotmail.com,6637056581,"6772 Nicholas Corners, Vazquezfurt, WV 02808",Croatia
C-1143,Jessica Carlson,4/29/2001,APPROVED,ihayden@oliver-lewis.biz,7450857595,"100 Kurt Circles, Amberstad, NM 07304",Cayman Islands
C-1144,Adrian Stein,4/1/1991,BLOCKED,david54@yahoo.com,6217347503,"6290 Jacob Track, Rodriguezport, OK 15801",Reunion
C-1145,Brent Lucas,8/16/1959,BLOCKED,nford@hotmail.com,1983632497,"579 Castillo Manors, Karenside, MO 89839",Colombia
C-1146,Regina Payne,7/19/2002,APPROVED,mthomas@clark.net,4618792228,"Unit 4712 Box 5894, DPO AA 74885",Saint Barthelemy
C-1147,Angela Johnson,1/14/1992,PENDING,ochoajennifer@yahoo.com,3135410314,"915 James Valley Apt. 231, Esparzaburgh, ID 79316",Brunei Darussalam
C-1148,Cheryl Jensen,1/11/1956,BLOCKED,kathygreen@hotmail.com,1914111073,"5485 Conley Station, New Eric, TX 89395",Guinea-Bissau
C-1149,Jade Lin,12/23/1955,APPROVED,meadowsdale@yahoo.com,9644723825,"3818 Scott Prairie, Shirleyfurt, NM 88640",Heard Island and McDonald Islands
C-1150,Jessica Duran,12/11/1979,BLOCKED,tlin@wilson.com,6554750585,"943 Sara Mountains, Jamieshire, ID 92150",Honduras
C-1151,Vincent Wheeler,11/24/1999,APPROVED,benjamin53@hotmail.com,2708125572,"26364 White Branch Apt. 944, Tuckerview, CO 04162",Cyprus
C-1152,Tom Hopkins,5/22/1957,PENDING,tylerrosales@hotmail.com,4084132308,"17360 Lee Common Apt. 209, South Todd, WY 81023",Albania
C-1153,Kelli Atkins DDS,9/1/1998,PENDING,jonesamanda@cook.org,5967643443,"322 Alvarado Throughway Suite 045, North Rachel, TX 30043",Cote d'Ivoire
C-1154,Bradley Curry,6/7/1976,PENDING,jeffreytaylor@brown.com,7161644896,"7444 Dawn Park, New Michelle, GA 96793",Belize
C-1155,Katherine Mendez,3/4/1995,BLOCKED,glovercynthia@hotmail.com,4794319489,"477 Randy Loop, South Codyburgh, UT 95269",United Arab Emirates
C-1156,Paul Castillo,8/22/2001,BLOCKED,christopher62@wade-blanchard.com,7011643115,"6109 Yesenia Inlet, Alexanderview, WA 58678",Bahamas
C-1157,Mary Hoffman,3/16/1995,BLOCKED,scott06@yahoo.com,8135610881,"3180 Richard Station Apt. 364, East Garrett, MI 97107",Palestinian Territory
C-1158,Jennifer Sanchez,3/10/1980,PENDING,severett@gmail.com,4515731268,"749 Bradley Union, New Scott, IN 71760",Afghanistan
C-1159,Kathleen Brown,2/11/1990,BLOCKED,adamsmichael@bruce.net,6797251532,"88157 Edwards Throughway, Williamsburgh, AK 06018",Oman
C-1160,Cassandra Wilson,8/18/1974,PENDING,lsmith@hotmail.com,9962521146,"Unit 9900 Box 9253, DPO AE 19492",Sierra Leone
C-1161,Andrew Martinez,10/17/1956,BLOCKED,shaun85@yahoo.com,1064421761,"127 Palmer Camp, Rogerfort, MN 45779",Belize
C-1162,Kayla Lambert,10/20/1968,PENDING,sarahmoran@yahoo.com,7979269372,"700 Reid Spur Apt. 790, West Colleen, AZ 76632",Malta
C-1163,Emily Clements,9/25/2001,PENDING,vchan@baker.com,3538822819,"81199 Turner Path Apt. 546, East Beverly, MT 83652",Cambodia
C-1164,Michele Romero,3/17/1992,APPROVED,whitetim@castillo.biz,1080770879,"905 Michelle Heights Apt. 320, Josemouth, NC 72522",Armenia
C-1165,Danielle Garcia,7/24/1967,PENDING,michele80@nelson.com,0051776599,"28554 Scott Trace, Port Gregoryville, SD 71427",Ghana
C-1166,Tracy Garza,7/24/2003,BLOCKED,devintrujillo@harding.org,4129840889,"6264 Clayton Tunnel Apt. 930, Jameschester, IN 02161",Ghana
C-1167,Timothy Macdonald,9/28/1959,BLOCKED,riveradoris@bowman-mcintyre.org,4391925997,"1118 Aaron Terrace, Jennifertown, SC 03425",Saint Lucia
C-1168,Chelsea Strong,5/29/1964,PENDING,adamschristopher@hotmail.com,3725181895,"1541 Fox Ridge Suite 681, Lake Robinbury, TN 05188",Saint Helena
C-1169,Sharon Davis,5/3/1975,BLOCKED,martin50@roberts-jackson.info,0790710511,"384 Bowers Circle, North Jennastad, UT 50940",Benin
C-1170,Barbara Weiss,10/22/1972,APPROVED,matthewoconnor@hotmail.com,0945540525,"984 Quinn Loop, East Melissamouth, OR 08983",Zambia
C-1171,Frederick Brooks,11/25/1979,APPROVED,ochoi@hotmail.com,8703073968,"3986 Edwards Walk Apt. 042, Danielberg, OH 34225",Belize
C-1172,William Jones,1/11/2000,PENDING,andersonsusan@johnson.biz,5998000119,"7608 Jeffrey Mill, Marquezfurt, IN 75240",Congo
C-1173,Erin Ellis,7/2/1976,BLOCKED,jordan50@bonilla.com,1585270832,"80258 Justin Rapids Suite 547, Lake Gregory, VT 17822",Liechtenstein
C-1174,Ryan Fields,12/24/1954,PENDING,whitneyochoa@lloyd.biz,5561431308,"18155 Bradley Crossing Suite 210, South Tonyton, WV 14620",Djibouti
C-1175,Zachary Brown,12/3/1981,PENDING,jeffrey72@kemp.com,1733994099,"116 Betty Creek Suite 830, South Elizabethside, IN 92073",Djibouti
C-1176,Julian Larson,11/29/1975,PENDING,jill60@yahoo.com,1345570744,"330 Melanie Squares, Taylorfurt, NV 42779",Antigua and Barbuda
C-1177,David Davis,4/17/1964,PENDING,ericrobertson@evans.info,4363771837,"3271 Patrick Turnpike Apt. 905, Toddstad, AR 11788",Kiribati
C-1178,Kimberly Booker,11/29/1978,APPROVED,leejenna@hernandez.com,7857718709,"442 Allen Point, New Jimmy, ME 25011",Angola
C-1179,Robert Garcia,5/28/1980,BLOCKED,kibarra@irwin.com,4235120743,"6417 Christine Square Suite 519, Buchananmouth, SD 68154",Lao People's Democratic Republic
C-1180,Robert Barber,3/2/1994,PENDING,xroy@kelley.com,6457199913,"173 Kelly Glens, New Douglas, NM 80501",Bulgaria
C-1181,Mark Atkins,1/25/1958,PENDING,nkelly@hotmail.com,7493511610,"7405 Jennifer Fords, West Carlabury, WA 76927",Paraguay
C-1182,Tyler Martinez,3/7/1990,PENDING,ambersmith@hotmail.com,3074711164,"1800 Brandy Crest Apt. 139, North Saraton, KY 05395",Maldives
C-1183,Amy Lee,7/12/1983,APPROVED,powellamanda@yahoo.com,0249354992,"64605 Karen Valley, Port Melanie, ID 39623",Mayotte
